type,ID,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula
5,3,9804529,106645807,123414207,1322677762,-7972,5312,13432,nan
6,2,5400936,106646767,123414243,1322677762,nan,nan,nan,32195
5,3,9807217,106648493,123416894,1322677762,-7860,5264,13680,nan
6,2,5403650,106649482,123416958,1322677762,nan,nan,nan,32193
5,3,9809904,106651182,123419582,1322677762,-7808,5124,13552,nan
6,2,5406365,106652197,123419672,1322677762,nan,nan,nan,32195
5,3,9812591,106653867,123422269,1322677762,-8028,5448,13596,nan
6,2,5409079,106654912,123422387,1322677762,nan,nan,nan,32194
5,3,9815278,106656555,123424956,1322677762,-7852,5264,13804,nan
6,2,5411794,106657626,123425101,1322677763,nan,nan,nan,32189
5,3,9817965,106659243,123427643,1322677763,-7660,4968,13436,nan
6,2,5414508,106660340,123427816,1322677763,nan,nan,nan,32191
5,3,9820652,106661930,123430330,1322677763,-8372,5452,13572,nan
6,2,5417223,106663056,123430530,1322677763,nan,nan,nan,32194
5,4,15007278,106663362,123450453,1322677763,-496,-7160,15168,nan
5,3,9823340,106664618,123433017,1322677763,-8124,5364,13488,nan
6,2,5419937,106665770,123433245,1322677763,nan,nan,nan,32180
5,4,15010123,106666205,123474876,1322677763,-600,-7240,15220,nan
5,3,9826027,106667305,123435705,1322677763,-7992,5024,13524,nan
6,2,5422652,106668485,123435959,1322677763,nan,nan,nan,32102
5,4,15012795,106669544,123477721,1322677763,-460,-7076,15200,nan
5,3,9828714,106669992,123438392,1322677763,-8008,5180,13688,nan
6,2,5425366,106671201,123438674,1322677763,nan,nan,nan,32044
5,4,15015466,106671549,123480393,1322677763,-684,-6956,15260,nan
5,3,9831401,106672679,123441079,1322677763,-7812,5196,13496,nan
6,2,5428081,106673914,123441388,1322677763,nan,nan,nan,31951
5,4,15018137,106674221,123483064,1322677763,-672,-6980,15184,nan
5,3,9834088,106675367,123443766,1322677763,-8264,5148,13640,nan
6,2,5430796,106676629,123444103,1322677763,nan,nan,nan,31982
5,4,15020808,106676892,123485735,1322677763,-536,-6892,15244,nan
5,3,9836775,106678054,123446453,1322677763,-8108,5064,13508,nan
6,2,5433510,106679343,123446818,1322677763,nan,nan,nan,32045
5,4,15023479,106679590,123488406,1322677763,-624,-6900,15240,nan
5,3,9839462,106680742,123449140,1322677763,-8012,5136,13372,nan
6,2,5436225,106682059,123449532,1322677763,nan,nan,nan,32066
5,4,15026150,106682245,123491077,1322677763,-712,-6916,15188,nan
5,3,9842150,106683429,123451827,1322677763,-7964,5236,13560,nan
6,2,5438939,106684773,123452247,1322677763,nan,nan,nan,32124
5,4,15028821,106684959,123493748,1322677763,-684,-6800,15308,nan
5,3,9844837,106686114,123454515,1322677763,-7784,5080,13828,nan
6,2,5441654,106687487,123454961,1322677763,nan,nan,nan,32142
5,4,15031492,106687673,123496419,1322677763,-584,-6628,15384,nan
5,3,9847524,106688804,123457202,1322677763,-8136,5128,13328,nan
6,2,5444368,106690185,123457676,1322677764,nan,nan,nan,32150
5,4,15034164,106690441,123499090,1322677764,-636,-7004,15172,nan
5,3,9850211,106691490,123459889,1322677764,-8332,5040,13488,nan
5,3,9852898,106694178,123462576,1322677764,-7868,5084,13728,nan
5,3,9855586,106696865,123465263,1322677764,-8020,5100,13640,nan
5,3,9858273,106699552,123467951,1322677764,-8040,5136,13424,nan
5,3,9860960,106702239,123470638,1322677764,-8412,5100,13316,nan
5,3,9863647,106704927,123473325,1322677764,-7912,5132,13244,nan
5,3,9866334,106707615,123476012,1322677764,-8348,5288,13600,nan
5,3,9869022,106710303,123478699,1322677764,-7904,5184,13708,nan
5,3,9871709,106712989,123481387,1322677764,-8360,5164,13220,nan
6,2,5468647,106714485,123460390,1322677764,nan,nan,nan,32160
5,4,15058586,106714672,123501762,1322677764,-632,-6820,15284,nan
5,3,9874396,106715677,123484074,1322677764,-8172,5304,13500,nan
6,2,5471590,106717426,123484669,1322677764,nan,nan,nan,32216
5,4,15061431,106717613,123526184,1322677764,-640,-6816,15464,nan
5,3,9877084,106718366,123486761,1322677764,-7920,5128,13600,nan
6,2,5474305,106720122,123487612,1322677764,nan,nan,nan,32217
5,4,15064102,106720310,123529029,1322677764,-400,-6788,15240,nan
5,3,9879771,106721051,123489449,1322677764,-8036,5148,13540,nan
6,2,5477019,106722838,123490327,1322677765,nan,nan,nan,32221
5,4,15066773,106723026,123531700,1322677765,-644,-6888,15228,nan
5,3,9882458,106723739,123492136,1322677765,-8036,5180,13616,nan
5,4,15069444,106725532,123534371,1322677765,-604,-7000,15240,nan
6,2,5479734,106725791,123493041,1322677765,nan,nan,nan,32220
5,3,9885145,106726426,123494823,1322677765,-8000,5016,13628,nan
5,4,15072115,106728205,123537042,1322677765,-536,-6584,14940,nan
6,2,5482448,106728393,123495756,1322677765,nan,nan,nan,32223
5,3,9887832,106729118,123497510,1322677765,-8248,4928,13540,nan
5,4,15074786,106730873,123539713,1322677765,-992,-7028,15316,nan
6,2,5485163,106731061,123498470,1322677765,nan,nan,nan,32229
5,3,9890520,106731802,123500197,1322677765,-8476,4540,13704,nan
5,4,15077458,106733544,123542384,1322677765,-736,-7792,15216,nan
6,2,5487877,106733732,123501185,1322677765,nan,nan,nan,32228
5,3,9893207,106734487,123502885,1322677765,-8720,4300,13388,nan
5,4,15080129,106736216,123545056,1322677765,-1048,-7428,14868,nan
6,2,5490592,106736477,123503899,1322677765,nan,nan,nan,32233
5,3,9895894,106737176,123505572,1322677765,-8536,4012,13376,nan
5,4,15082800,106738888,123547727,1322677765,-868,-7556,15168,nan
6,2,5493306,106739144,123506614,1322677765,nan,nan,nan,32247
5,3,9898581,106739863,123508259,1322677765,-8736,3908,13584,nan
5,4,15085471,106741558,123550398,1322677765,-496,-7408,15228,nan
6,2,5496021,106741860,123509328,1322677765,nan,nan,nan,32245
5,3,9901268,106742551,123510946,1322677765,-8548,4024,13540,nan
5,4,15088142,106744232,123553069,1322677765,-788,-6808,15136,nan
6,2,5498735,106744573,123512043,1322677765,nan,nan,nan,32239
5,3,9903955,106745237,123513633,1322677765,-8352,4084,13544,nan
6,2,5501450,106747288,123514757,1322677765,nan,nan,nan,32237
5,3,9906642,106747926,123516320,1322677765,-9176,3860,13576,nan
6,2,5504164,106750001,123517472,1322677765,nan,nan,nan,32229
5,3,9909330,106750612,123519007,1322677765,-9004,3800,13296,nan
6,2,5506879,106752717,123520186,1322677765,nan,nan,nan,32217
5,3,9912017,106753299,123521695,1322677765,-8792,3976,13420,nan
6,2,5509593,106755432,123522901,1322677766,nan,nan,nan,32197
5,3,9914704,106755987,123524382,1322677766,-8716,3968,13616,nan
6,2,5512308,106758148,123525615,1322677766,nan,nan,nan,32199
5,3,9917391,106758674,123527069,1322677766,-8672,3916,13616,nan
6,2,5515022,106760864,123528330,1322677766,nan,nan,nan,32198
5,3,9920078,106761362,123529756,1322677766,-8804,3964,13332,nan
6,2,5517737,106763576,123531044,1322677766,nan,nan,nan,32194
5,3,9922766,106764049,123532443,1322677766,-8892,3988,13408,nan
6,2,5520451,106766290,123533759,1322677766,nan,nan,nan,32191
5,3,9925453,106766736,123535131,1322677766,-8692,3920,13464,nan
5,4,15112567,106768656,123555740,1322677766,-976,-7428,15036,nan
6,2,5523166,106769005,123536473,1322677766,nan,nan,nan,32195
5,3,9928140,106769424,123537818,1322677766,-8764,4108,13492,nan
5,4,15115411,106771500,123580165,1322677766,-1196,-6664,14972,nan
6,2,5525880,106771726,123539188,1322677766,nan,nan,nan,32196
5,3,9930827,106772111,123540505,1322677766,-8680,4068,13416,nan
5,4,15118082,106774174,123583009,1322677766,-1172,-7592,15236,nan
6,2,5528595,106774434,123541902,1322677766,nan,nan,nan,32180
5,3,9933515,106774798,123543192,1322677766,-9112,4016,13380,nan
5,4,15120753,106776843,123585680,1322677766,-860,-7628,14968,nan
6,2,5531309,106777148,123544617,1322677766,nan,nan,nan,32196
5,3,9936202,106777486,123545880,1322677766,-9044,3744,13188,nan
5,4,15123425,106779513,123588351,1322677766,-1320,-7492,15064,nan
6,2,5534023,106779865,123547331,1322677766,nan,nan,nan,32189
5,3,9938889,106780174,123548567,1322677766,-9012,4136,13328,nan
5,4,15126096,106782186,123591023,1322677766,-1356,-7184,15104,nan
6,2,5536738,106782562,123550045,1322677766,nan,nan,nan,32140
5,3,9941576,106782861,123551254,1322677766,-8876,4144,13404,nan
5,4,15128767,106784858,123593694,1322677766,-1276,-7112,15176,nan
6,2,5539452,106785275,123552760,1322677766,nan,nan,nan,32128
5,3,9944264,106785548,123553941,1322677766,-8776,4080,13424,nan
5,4,15131438,106787528,123596365,1322677766,-988,-7296,15208,nan
6,2,5542167,106788007,123555474,1322677767,nan,nan,nan,32035
5,3,9946951,106788735,123556629,1322677767,-8820,4104,13364,nan
5,4,15134109,106790199,123599036,1322677767,-1480,-6840,15088,nan
6,2,5544881,106790721,123558189,1322677767,nan,nan,nan,31968
5,3,9949638,106790924,123559316,1322677767,-8872,4304,13328,nan
5,4,15136781,106792870,123601707,1322677767,-1252,-7092,15120,nan
6,2,5547596,106793437,123560903,1322677767,nan,nan,nan,31948
5,3,9952325,106793623,123562003,1322677767,-8776,4304,13308,nan
5,4,15139452,106795543,123604379,1322677767,-1240,-6936,15212,nan
6,2,5550310,106796153,123563618,1322677767,nan,nan,nan,31975
5,3,9955012,106796339,123564690,1322677767,-8716,4272,13420,nan
5,4,15142123,106798214,123607050,1322677767,-1220,-6908,15184,nan
6,2,5553025,106798868,123566332,1322677767,nan,nan,nan,31999
5,3,9957700,106799054,123567377,1322677767,-8848,4316,13276,nan
5,4,15144794,106800885,123609721,1322677767,-1216,-6936,15168,nan
6,2,5555739,106801580,123569047,1322677767,nan,nan,nan,32041
5,3,9960387,106801767,123570065,1322677767,-8820,4312,13268,nan
5,4,15147465,106803556,123612392,1322677767,-1260,-6920,15272,nan
6,2,5558453,106804295,123571761,1322677767,nan,nan,nan,32050
5,3,9963074,106804481,123572752,1322677767,-8828,4320,13344,nan
5,4,15150137,106806228,123615063,1322677767,-1240,-6892,15208,nan
6,2,5561168,106807010,123574475,1322677767,nan,nan,nan,32085
5,3,9965761,106807197,123575439,1322677767,-8828,4316,13304,nan
6,2,5563882,106809725,123577190,1322677767,nan,nan,nan,32080
5,3,9968448,106810022,123578126,1322677767,-8796,4432,13296,nan
5,3,9971612,106812897,123580813,1322677767,-8872,4420,13272,nan
5,3,9974299,106815586,123583977,1322677767,-8852,4448,13300,nan
5,3,9976986,106818273,123586664,1322677767,-8856,4384,13168,nan
5,3,9979673,106820959,123589351,1322677768,-8884,4372,13180,nan
5,3,9982360,106823648,123592038,1322677768,-8900,4320,13192,nan
5,3,9985047,106826334,123594725,1322677768,-8884,4320,13264,nan
5,3,9987735,106829021,123597412,1322677768,-8872,4352,13280,nan
5,4,15174560,106830653,123617735,1322677768,-1084,-6944,15212,nan
6,2,5585446,106831292,123579904,1322677768,nan,nan,nan,32119
5,3,9990422,106831708,123600100,1322677768,-8844,4300,13268,nan
5,4,15177405,106833498,123642158,1322677768,-1008,-7036,15128,nan
6,2,5588389,106834234,123601468,1322677768,nan,nan,nan,32231
5,3,9993109,106834422,123602787,1322677768,-8852,4284,13336,nan
5,4,15180076,106836169,123645003,1322677768,-924,-7264,15108,nan
6,2,5591104,106836948,123604411,1322677768,nan,nan,nan,32226
5,3,9995796,106837136,123605474,1322677768,-8908,4188,13300,nan
5,4,15182747,106838841,123647674,1322677768,-1020,-7428,15096,nan
6,2,5593818,106839662,123607126,1322677768,nan,nan,nan,32209
5,3,9998483,106839851,123608161,1322677768,-8948,4200,13364,nan
5,4,15185418,106841511,123650345,1322677768,-992,-7452,15028,nan
6,2,5596533,106842377,123609840,1322677768,nan,nan,nan,32203
5,3,10001170,106842565,123610848,1322677768,-8908,4104,13272,nan
5,4,15188089,106844184,123653016,1322677768,-1092,-7448,15028,nan
6,2,5599247,106845091,123612555,1322677768,nan,nan,nan,32205
5,3,10003858,106845280,123613535,1322677768,-8928,4048,13324,nan
5,4,15190760,106846854,123655687,1322677768,-1012,-7360,15068,nan
6,2,5601962,106847806,123615269,1322677768,nan,nan,nan,32200
5,3,10006545,106847996,123616223,1322677768,-8884,3968,13304,nan
5,4,15193432,106849525,123658358,1322677768,-1160,-7540,14948,nan
5,4,15196103,106852196,123661030,1322677768,-1100,-7576,14920,nan
5,4,15198774,106854868,123663701,1322677769,-1120,-7592,14920,nan
5,4,15201445,106857539,123666372,1322677769,-1112,-7500,14932,nan
5,4,15204116,106860211,123669043,1322677769,-1220,-7492,14988,nan
5,4,15206788,106862882,123671714,1322677769,-1164,-7572,14928,nan
5,4,15209459,106865553,123674386,1322677769,-1172,-7548,14940,nan
5,4,15212130,106868225,123677057,1322677769,-1172,-7552,14928,nan
5,4,15214801,106870895,123679728,1322677769,-1232,-7572,14924,nan
5,3,10030551,106871841,123618910,1322677769,-8964,3740,13368,nan
6,2,5626241,106872088,123617984,1322677769,nan,nan,nan,32193
5,4,15217472,106873569,123682399,1322677769,-1224,-7588,14952,nan
5,3,10033336,106874625,123642916,1322677769,-9024,3632,13344,nan
6,2,5629183,106875031,123642263,1322677769,nan,nan,nan,32201
5,4,15220143,106876238,123685070,1322677769,-1192,-7648,14876,nan
5,3,10036023,106877313,123645701,1322677769,-9008,3588,13328,nan
6,2,5631898,106877744,123645205,1322677769,nan,nan,nan,32203
5,4,15222815,106878910,123687741,1322677769,-1296,-7636,14888,nan
5,3,10038710,106880001,123648388,1322677769,-9012,3640,13388,nan
6,2,5634613,106880459,123647920,1322677769,nan,nan,nan,32199
5,4,15225486,106881581,123690413,1322677769,-1292,-7688,14912,nan
5,3,10041397,106882687,123651075,1322677769,-9052,3608,13336,nan
6,2,5637327,106883174,123650635,1322677769,nan,nan,nan,32196
5,4,15228157,106884253,123693084,1322677769,-1232,-7676,14840,nan
5,3,10044084,106885374,123653762,1322677769,-9028,3564,13328,nan
6,2,5640041,106885888,123653349,1322677769,nan,nan,nan,32195
5,4,15230828,106886925,123695755,1322677770,-1332,-7656,14884,nan
5,3,10046772,106888062,123656449,1322677770,-9064,3588,13312,nan
6,2,5642756,106888602,123656063,1322677770,nan,nan,nan,32194
5,4,15233499,106889595,123698426,1322677770,-1308,-7684,14832,nan
5,3,10049459,106890750,123659137,1322677770,-9068,3496,13316,nan
6,2,5645470,106891470,123658778,1322677770,nan,nan,nan,32200
5,4,15236170,106892266,123701097,1322677770,-1284,-7688,14844,nan
5,3,10052146,106893437,123661824,1322677770,-9112,3496,13380,nan
6,2,5648185,106894014,123661492,1322677770,nan,nan,nan,32209
5,4,15238841,106894937,123703768,1322677770,-1292,-7684,14916,nan
5,3,10054833,106896125,123664511,1322677770,-9064,3508,13400,nan
6,2,5650899,106896747,123664207,1322677770,nan,nan,nan,32198
5,4,15241512,106897609,123706439,1322677770,-1288,-7692,14900,nan
5,3,10057520,106898811,123667198,1322677770,-9076,3456,13440,nan
6,2,5653614,106899447,123666921,1322677770,nan,nan,nan,32186
5,4,15244184,106900280,123709110,1322677770,-1312,-7664,14876,nan
5,3,10060208,106901499,123669885,1322677770,-9092,3436,13356,nan
6,2,5656328,106902177,123669636,1322677770,nan,nan,nan,32184
5,4,15246855,106902952,123711782,1322677770,-1248,-7660,14856,nan
5,3,10062895,106904186,123672573,1322677770,-9100,3364,13324,nan
6,2,5659043,106904891,123672350,1322677770,nan,nan,nan,32192
5,4,15249526,106905622,123714453,1322677770,-1276,-7692,14860,nan
5,3,10065582,106906874,123675260,1322677770,-9100,3372,13388,nan
6,2,5661757,106907605,123675065,1322677770,nan,nan,nan,32196
5,4,15252197,106908295,123717124,1322677770,-1264,-7652,14868,nan
5,3,10068269,106909562,123677947,1322677770,-9128,3304,13376,nan
6,2,5664472,106910321,123677779,1322677770,nan,nan,nan,32197
5,4,15254868,106910967,123719795,1322677770,-1200,-7628,14652,nan
5,3,10070956,106912248,123680634,1322677770,-9180,3252,13372,nan
6,2,5667186,106913037,123680494,1322677770,nan,nan,nan,32211
5,4,15257539,106913636,123722466,1322677770,-1176,-7608,14660,nan
5,3,10073644,106914936,123683321,1322677770,-9212,2916,13176,nan
6,2,5669901,106915732,123683208,1322677770,nan,nan,nan,32214
5,4,15260211,106916309,123725137,1322677770,-1368,-7944,14900,nan
5,3,10076331,106917623,123686009,1322677770,-9400,2632,13396,nan
6,2,5672615,106918464,123685923,1322677770,nan,nan,nan,32219
5,4,15262882,106918980,123727809,1322677771,-1728,-7968,14704,nan
5,3,10079018,106920310,123688696,1322677771,-9404,2436,13388,nan
6,2,5675330,106921163,123688637,1322677771,nan,nan,nan,32207
5,4,15265553,106921651,123730480,1322677771,-1784,-7980,14676,nan
5,3,10081705,106922998,123691383,1322677771,-9452,2212,13428,nan
6,2,5678044,106923878,123691352,1322677771,nan,nan,nan,32204
5,4,15268224,106924323,123733151,1322677771,-1668,-7956,14544,nan
5,3,10084392,106925685,123694070,1322677771,-9516,1788,13300,nan
6,2,5680759,106926608,123694066,1322677771,nan,nan,nan,32209
5,4,15270895,106926993,123735822,1322677771,-1720,-8120,14672,nan
5,3,10087079,106928373,123696757,1322677771,-9720,1660,13276,nan
6,2,5683473,106929307,123696781,1322677771,nan,nan,nan,32214
5,4,15273566,106929664,123738493,1322677771,-1952,-8244,14524,nan
5,3,10089767,106931060,123699444,1322677771,-9796,1408,13164,nan
6,2,5686188,106932038,123699495,1322677771,nan,nan,nan,32202
5,4,15276238,106932336,123741164,1322677771,-1884,-8132,14416,nan
5,3,10092454,106933748,123702132,1322677771,-9784,1192,13244,nan
6,2,5688902,106934735,123702210,1322677771,nan,nan,nan,32204
5,4,15278909,106935008,123743836,1322677771,-1940,-8160,14552,nan
5,3,10095141,106936435,123704819,1322677771,-9812,1104,13232,nan
6,2,5691617,106937468,123704924,1322677771,nan,nan,nan,32223
5,4,15281580,106938198,123746507,1322677771,-1760,-8144,14436,nan
5,3,10097828,106939123,123707506,1322677771,-9956,1180,13240,nan
6,2,5694331,106940183,123707639,1322677771,nan,nan,nan,32212
5,4,15284251,106940371,123749178,1322677771,-1584,-8228,14484,nan
5,3,10100515,106941809,123710193,1322677771,-9992,1156,13160,nan
6,2,5697046,106942898,123710353,1322677771,nan,nan,nan,32208
5,4,15286922,106943159,123751849,1322677771,-1544,-8260,14368,nan
5,3,10103203,106944496,123712880,1322677771,-10104,1192,13140,nan
6,2,5699760,106945611,123713068,1322677771,nan,nan,nan,32204
5,4,15289593,106945800,123754520,1322677771,-1344,-7980,14680,nan
5,3,10105890,106947183,123715568,1322677771,-10408,1296,13020,nan
6,2,5702474,106948307,123715782,1322677771,nan,nan,nan,32201
5,4,15292265,106948496,123757191,1322677771,-1300,-7604,15132,nan
5,3,10108577,106949872,123718255,1322677771,-10200,1404,12912,nan
6,2,5705189,106951042,123718496,1322677771,nan,nan,nan,32205
5,4,15294936,106951231,123759863,1322677771,-992,-7112,15188,nan
5,3,10111264,106952559,123720942,1322677772,-9868,1568,12868,nan
5,4,15297607,106953707,123762534,1322677772,-864,-7096,15224,nan
6,2,5707903,106953969,123721211,1322677772,nan,nan,nan,32193
5,3,10113951,106955246,123723629,1322677772,-10300,2020,13116,nan
5,4,15300278,106956378,123765205,1322677772,-584,-7596,14984,nan
6,2,5710618,106956568,123723925,1322677772,nan,nan,nan,32172
5,3,10116639,106957934,123726316,1322677772,-9968,2124,12816,nan
5,4,15302949,106959049,123767876,1322677772,-272,-7752,14872,nan
6,2,5713332,106959239,123726640,1322677772,nan,nan,nan,32151
5,3,10119327,106960622,123729004,1322677772,-9976,2408,13000,nan
5,4,15305621,106961721,123770547,1322677772,-140,-8036,14764,nan
6,2,5716046,106961911,123729354,1322677772,nan,nan,nan,32175
5,3,10122016,106963311,123731692,1322677772,-9696,2444,13000,nan
5,4,15308292,106964392,123773219,1322677772,-20,-7972,14856,nan
6,2,5718761,106964657,123732068,1322677772,nan,nan,nan,32191
5,3,10124703,106965998,123734381,1322677772,-9584,2512,12928,nan
5,4,15310963,106967064,123775890,1322677772,-88,-7852,14824,nan
6,2,5721475,106967327,123734783,1322677772,nan,nan,nan,32191
5,3,10127390,106968685,123737068,1322677772,-9696,2428,13032,nan
5,4,15313634,106969738,123778561,1322677772,-68,-8052,14752,nan
6,2,5724190,106970042,123737497,1322677772,nan,nan,nan,32199
5,3,10130077,106971373,123739755,1322677772,-9936,2508,13064,nan
5,4,15316306,106972406,123781232,1322677772,-204,-8084,14796,nan
6,2,5726904,106972739,123740212,1322677772,nan,nan,nan,32198
5,3,10132764,106974060,123742442,1322677772,-9816,2584,13000,nan
5,4,15318977,106975078,123783904,1322677772,-248,-7976,14780,nan
6,2,5729618,106975562,123742926,1322677772,nan,nan,nan,32195
5,3,10135452,106976748,123745129,1322677772,-9660,2640,12944,nan
5,4,15321648,106977752,123786575,1322677772,-552,-7904,14592,nan
6,2,5732333,106978186,123745640,1322677772,nan,nan,nan,32190
5,3,10138141,106979436,123747817,1322677772,-9472,2692,13176,nan
5,4,15324319,106980422,123789246,1322677772,-512,-7952,14896,nan
6,2,5735047,106980901,123748355,1322677772,nan,nan,nan,32189
5,3,10140828,106982126,123750506,1322677772,-9456,2656,13240,nan
5,4,15326991,106983097,123791917,1322677772,-656,-7816,14728,nan
6,2,5737762,106983600,123751069,1322677772,nan,nan,nan,32186
5,3,10143516,106984813,123753193,1322677773,-9416,2524,13412,nan
5,4,15329662,106985764,123794589,1322677773,-728,-8028,14832,nan
6,2,5740476,106986331,123753784,1322677773,nan,nan,nan,32192
5,3,10146203,106987499,123755881,1322677773,-9364,2356,13652,nan
5,4,15332333,106988435,123797260,1322677773,-1056,-8032,14740,nan
6,2,5743191,106989044,123756498,1322677773,nan,nan,nan,32185
5,3,10148890,106990189,123758568,1322677773,-9168,2312,13604,nan
5,4,15335004,106991106,123799931,1322677773,-1240,-7952,14676,nan
6,2,5745905,106991759,123759213,1322677773,nan,nan,nan,32181
5,3,10151577,106992876,123761255,1322677773,-9124,2272,13584,nan
5,4,15337675,106993778,123802602,1322677773,-1196,-7816,14668,nan
6,2,5748620,106994474,123761927,1322677773,nan,nan,nan,32156
5,3,10154265,106995561,123763942,1322677773,-9036,2304,13624,nan
5,4,15340347,106996449,123805273,1322677773,-1380,-7988,14736,nan
6,2,5751334,106997187,123764642,1322677773,nan,nan,nan,32102
5,3,10156952,106998250,123766630,1322677773,-9008,2532,13812,nan
5,4,15343018,106999120,123807945,1322677773,-1244,-7896,14660,nan
6,2,5754049,106999903,123767356,1322677773,nan,nan,nan,32002
5,3,10159639,107000937,123769317,1322677773,-8844,2672,13752,nan
5,4,15345689,107001793,123810616,1322677773,-1324,-7872,14872,nan
6,2,5756763,107002618,123770071,1322677773,nan,nan,nan,31925
5,3,10162326,107003623,123772004,1322677773,-8700,3052,13848,nan
5,4,15348360,107004464,123813287,1322677773,-1340,-7684,14804,nan
6,2,5759478,107005334,123772785,1322677773,nan,nan,nan,31884
5,3,10165013,107006311,123774691,1322677773,-8560,3168,13856,nan
5,4,15351031,107007136,123815958,1322677773,-1368,-7660,14880,nan
6,2,5762192,107008049,123775500,1322677773,nan,nan,nan,31880
5,3,10167700,107008999,123777378,1322677773,-8496,3296,13852,nan
5,4,15353702,107009806,123818629,1322677773,-1292,-7692,14876,nan
6,2,5764907,107010762,123778214,1322677773,nan,nan,nan,31910
5,3,10170388,107011687,123780065,1322677773,-8504,3364,13832,nan
5,4,15356373,107012477,123821300,1322677773,-1264,-7688,14832,nan
6,2,5767621,107013476,123780929,1322677773,nan,nan,nan,31976
5,3,10173075,107014373,123782753,1322677773,-8424,3444,13824,nan
5,4,15359045,107015150,123823971,1322677773,-1264,-7616,14844,nan
6,2,5770336,107016192,123783643,1322677773,nan,nan,nan,32054
5,3,10175762,107017060,123785440,1322677774,-8468,3528,13852,nan
5,4,15361716,107017820,123826643,1322677774,-1192,-7624,14832,nan
6,2,5773050,107018907,123786358,1322677774,nan,nan,nan,32071
5,3,10178449,107019748,123788127,1322677774,-8340,3488,13732,nan
5,4,15364387,107020492,123829314,1322677774,-1276,-7564,14952,nan
6,2,5775765,107021621,123789072,1322677774,nan,nan,nan,32113
5,3,10181136,107022435,123790814,1322677774,-8448,3592,13888,nan
5,4,15367058,107023162,123831985,1322677774,-1208,-7612,14880,nan
6,2,5778479,107024318,123791787,1322677774,nan,nan,nan,32175
5,3,10183824,107025123,123793501,1322677774,-8428,3516,13824,nan
5,4,15369729,107025833,123834656,1322677774,-1176,-7596,14928,nan
6,2,5781193,107027050,123794501,1322677774,nan,nan,nan,32190
5,3,10186511,107027814,123796189,1322677774,-8388,3580,13884,nan
5,4,15372401,107028505,123837327,1322677774,-1192,-7564,14892,nan
6,2,5783908,107029764,123797215,1322677774,nan,nan,nan,32197
5,3,10189198,107030497,123798876,1322677774,-8396,3596,13780,nan
5,4,15375072,107031177,123839999,1322677774,-1180,-7588,14896,nan
6,2,5786622,107032480,123799930,1322677774,nan,nan,nan,32212
5,3,10191885,107033184,123801563,1322677774,-8464,3536,13800,nan
5,4,15377743,107033849,123842670,1322677774,-1104,-7624,14936,nan
6,2,5789337,107035193,123802644,1322677774,nan,nan,nan,32227
5,3,10194573,107035872,123804250,1322677774,-8524,3540,13784,nan
5,4,15380414,107036603,123845341,1322677774,-1104,-7680,14840,nan
6,2,5792051,107037908,123805359,1322677774,nan,nan,nan,32240
5,3,10197260,107038559,123806938,1322677774,-8544,3492,13768,nan
5,4,15383085,107039190,123848012,1322677774,-1044,-7688,14832,nan
6,2,5794766,107040623,123808073,1322677774,nan,nan,nan,32252
5,3,10199947,107041246,123809625,1322677774,-8664,3412,13776,nan
5,4,15385756,107041862,123850683,1322677774,-1056,-7776,14916,nan
6,2,5797480,107043338,123810788,1322677774,nan,nan,nan,32251
5,3,10202634,107043937,123812312,1322677774,-8684,3328,13724,nan
5,4,15388428,107044532,123853354,1322677774,-1004,-7784,14880,nan
6,2,5800195,107046052,123813502,1322677774,nan,nan,nan,32247
5,3,10205321,107046621,123814999,1322677774,-8760,3288,13648,nan
5,4,15391099,107047206,123856026,1322677774,-1096,-7792,14732,nan
6,2,5802909,107048768,123816217,1322677774,nan,nan,nan,32252
5,3,10208009,107049308,123817686,1322677774,-8808,3204,13720,nan
5,4,15393770,107049877,123858697,1322677775,-972,-7808,14792,nan
6,2,5805624,107051481,123818931,1322677775,nan,nan,nan,32254
5,3,10210696,107051996,123820374,1322677775,-8812,3196,13716,nan
5,4,15396441,107052547,123861368,1322677775,-1072,-7868,14764,nan
6,2,5808338,107054179,123821646,1322677775,nan,nan,nan,32256
5,3,10213383,107054683,123823061,1322677775,-8884,3144,13660,nan
5,4,15399112,107055218,123864039,1322677775,-1032,-7892,14804,nan
6,2,5811052,107056896,123824360,1322677775,nan,nan,nan,32253
5,3,10216070,107057371,123825748,1322677775,-8856,3024,13724,nan
5,4,15401783,107057890,123866710,1322677775,-1120,-7932,14788,nan
6,2,5813767,107059625,123827074,1322677775,nan,nan,nan,32238
5,3,10218758,107060059,123828435,1322677775,-8896,2908,13664,nan
5,4,15404455,107060571,123869381,1322677775,-1056,-7972,14728,nan
6,2,5816481,107062341,123829789,1322677775,nan,nan,nan,32240
5,3,10221445,107062745,123831123,1322677775,-8932,2836,13600,nan
5,4,15407126,107063232,123872053,1322677775,-1116,-8012,14720,nan
6,2,5819196,107065037,123832503,1322677775,nan,nan,nan,32233
5,3,10224132,107065433,123833810,1322677775,-8988,2772,13668,nan
5,4,15409797,107065903,123874724,1322677775,-1136,-8020,14708,nan
6,2,5821910,107067769,123835218,1322677775,nan,nan,nan,32229
5,3,10226819,107068122,123836497,1322677775,-8976,2704,13624,nan
5,4,15412468,107068576,123877395,1322677775,-1088,-8000,14656,nan
